id,title,year,doi,n_citation,degree_centrality,betweenness_centrality,closeness_centrality,doc_type,reference_count,references
1685,Mention computer close nearly east.,2010,https://doi.org/10.1000/914087,128,0.00400200100050025,0.0036601049966635923,0.16472071639563643,Conference,50,203;1007;550
1686,Issue nice whatever pressure after of.,2001,https://doi.org/10.1000/574811,415,0.0035017508754377185,0.0026555110187988003,0.15413642478540693,Journal,3,1482;1170;328;421;1222;1365;598
1687,Attack mean measure tend sort quickly.,1996,https://doi.org/10.1000/583758,139,0.0005002501250625312,0.0,0.1464155100672199,Conference,39,707;922;1331
1688,Technology because get unit arrive large.,1999,https://doi.org/10.1000/394159,212,0.0050025012506253125,0.007347337721077225,0.15282445624841481,Journal,34,982;1643;331;332;635;1264
1689,Offer husband least likely court necessary.,1990,https://doi.org/10.1000/296094,19,0.0035017508754377185,0.004114694942425856,0.14359005175097445,Journal,1,1294
1690,Behind adult prevent beat open.,2021,https://doi.org/10.1000/425041,189,0.002001000500250125,0.0017763328432623016,0.14226838887668583,Conference,50,962;1838;944;756;412;1519;77
1691,Available low pick board nor real.,2016,https://doi.org/10.1000/225967,156,0.0035017508754377185,0.003996322162078587,0.1398946364414696,Conference,33,1132;442;864
1692,Why treatment than.,2014,https://doi.org/10.1000/810262,101,0.0035017508754377185,0.0034734974689213946,0.1404473175272845,Conference,9,1860;696;1155;1415;347;1130;323
1693,Million relationship life third down.,1995,https://doi.org/10.1000/312757,360,0.0025012506253126563,0.0,0.15183784400093212,Journal,40,486;1862;1724;1213;438;1930;1407;1781;249
1694,Various bad always deal.,2023,https://doi.org/10.1000/311663,302,0.0035017508754377185,0.005038303097416295,0.16049672691876413,Conference,21,958;413;1899;563;211;166;600;975
1695,Consider interview stay item that pretty.,1990,https://doi.org/10.1000/182846,249,0.0035017508754377185,0.002340199885462248,0.1455417383628357,Journal,2,263;547;1950;610;1329;1680;1563;756
1696,Church significant animal language.,2019,https://doi.org/10.1000/281182,405,0.0035017508754377185,0.002849075402018538,0.13315613533787643,Journal,5,203;1028;342;822;1542
1697,Money mention American.,2018,https://doi.org/10.1000/353580,282,0.003001500750375187,0.0013147705075970551,0.14874487452931487,Conference,10,1906;1189
1698,Rise rock important.,2019,https://doi.org/10.1000/525725,105,0.00400200100050025,0.004066601649510752,0.17089714937268655,Conference,26,942;193;1756;1099;650;15;128;722
1699,Morning face discover sister.,1997,https://doi.org/10.1000/461899,163,0.0025012506253126563,0.0036753810857494953,0.14760847455782367,Conference,20,1495
1700,Crime official forward box attention herself.,2001,https://doi.org/10.1000/888687,108,0.0025012506253126563,0.0,0.0,Conference,39,1473
1701,Career sing old the situation.,2012,https://doi.org/10.1000/443152,274,0.003001500750375187,0.0007757272472963651,0.15273253571277823,Conference,27,1356;1480;590;755;222;455;73
1702,White miss bar.,2005,https://doi.org/10.1000/520943,124,0.0010005002501250625,0.0,0.1306356136735132,Journal,44,1111;696;1461
1703,Idea across artist might.,2017,https://doi.org/10.1000/299921,30,0.0015007503751875936,0.0007892799288497139,0.11978578412462516,Conference,17,640
1704,Such yet decade coach item.,2002,https://doi.org/10.1000/109886,353,0.0035017508754377185,0.003412014659433341,0.1502791047197593,Journal,30,1094;368;1128;51;628;1072;1482;1218;1643
1705,Chair hot above tell president.,1993,https://doi.org/10.1000/508763,268,0.0015007503751875936,0.0004979604829366312,0.12429209500211962,Conference,38,938;1235;1682;1065;1028
1706,Life whole boy create stock.,2016,https://doi.org/10.1000/227945,87,0.002001000500250125,0.001148217675748091,0.13715287427664452,Journal,4,313;502;982;592;887
1707,When several game far.,1996,https://doi.org/10.1000/241410,221,0.003001500750375187,0.001476775198240559,0.15572991507143094,Conference,21,1924;1795;1309;1203;1958;1149;511;398;824
1708,Marriage think per.,1999,https://doi.org/10.1000/413580,33,0.0015007503751875936,0.0,0.0,Journal,2,1089;1672;1749;1179;1704;1288;133
1709,Whether lawyer room.,2010,https://doi.org/10.1000/284354,107,0.0025012506253126563,0.001913649448201038,0.15367003117708244,Journal,17,120;1791;1703;43;356
1710,Indicate born study Mrs marriage.,2007,https://doi.org/10.1000/346920,279,0.002001000500250125,0.0004451271279129651,0.1275382973828882,Journal,10,234;641;1899;1607;1293;149;1858;1794
1711,Several security upon also feeling sense.,1993,https://doi.org/10.1000/856822,52,0.0050025012506253125,0.00431199058774782,0.15007609343341038,Journal,43,194;763
1712,Purpose across book.,2018,https://doi.org/10.1000/689158,232,0.0035017508754377185,0.0009489595957666597,0.12432686931701147,Conference,45,55;830;1167;589;669;1667;9;584
1713,Expect information against picture.,1998,https://doi.org/10.1000/715004,262,0.005502751375687844,0.004948586610022388,0.1616498045312216,Journal,24,1995;1899;19;528;1156;237
1714,Face newspaper front project.,1999,https://doi.org/10.1000/579490,414,0.0025012506253126563,0.0038214577684260917,0.14045841569540204,Journal,33,64;129;1328;1032;60;1789;561;1791;1857
1715,Which affect doctor hand paper.,2003,https://doi.org/10.1000/716439,288,0.00400200100050025,0.0027704920251855913,0.13226439843926727,Journal,41,157;503;922;784;362;93;952;1369;841
1716,Since raise certain stuff staff.,2009,https://doi.org/10.1000/272613,436,0.003001500750375187,0.0012736919150910454,0.13673086543271637,Journal,38,1260;423;486;1817
1717,Degree early hold manage.,2007,https://doi.org/10.1000/570965,290,0.0035017508754377185,0.004214542710424635,0.14070301991809647,Conference,21,18;1041;1308;827;1846;1911;54;1295
1718,Reduce political performance this this that.,1994,https://doi.org/10.1000/194512,232,0.0010005002501250625,0.0002932452768481894,0.12092667872816605,Journal,29,1365;984;1546;113;360;922
1719,Article car through whether bank number.,2018,https://doi.org/10.1000/747534,128,0.002001000500250125,0.00019822353489186903,0.1307947940121643,Journal,30,791;68;1880;1147;494
1720,Because occur machine where whatever.,2005,https://doi.org/10.1000/839572,393,0.00400200100050025,0.002154534425145434,0.1308236734102681,Conference,40,1385;61;745;619;422;109;1496;290
1721,Board far road identify give.,2021,https://doi.org/10.1000/971718,40,0.005502751375687844,0.009823108832741446,0.15336507770710206,Journal,9,339;1495
1722,Color material worker food chance.,2009,https://doi.org/10.1000/333732,16,0.003001500750375187,0.0037627488022504265,0.14586420897959237,Conference,28,72;1530;251;211
1723,Without today everyone.,2013,https://doi.org/10.1000/661812,249,0.003001500750375187,0.005402053630579655,0.14288595262261358,Conference,43,1606;86
1724,Chair seek lose response push.,2012,https://doi.org/10.1000/103528,357,0.0035017508754377185,0.0033935186567058064,0.13409031763920584,Journal,38,814;1303;1247
1725,But wonder sport.,2011,https://doi.org/10.1000/656429,460,0.002001000500250125,0.00216003318430216,0.1426795031807122,Journal,32,1881;1188;718;1742;1067;1995;175;1231;1199
1726,Pull per radio research.,2012,https://doi.org/10.1000/833874,74,0.0025012506253126563,0.00033653095069424157,0.10740188825530592,Journal,13,334;849;1511;1020;1882;1260;1745;1658
1727,Paper policy information sport woman prevent.,2008,https://doi.org/10.1000/100017,394,0.0025012506253126563,0.0028763753917997706,0.12496493606758387,Journal,35,344;1582
1728,Protect meeting against include scientist.,2006,https://doi.org/10.1000/428253,489,0.004502251125562781,0.007114974868635837,0.144032189500471,Conference,7,210;29;356;1712;1013;1735
1729,Challenge production just guy.,2024,https://doi.org/10.1000/368942,370,0.0035017508754377185,0.0031717498669827505,0.14607998443666279,Conference,4,1344;53
1730,Fear gun town health magazine land.,1992,https://doi.org/10.1000/251418,20,0.0035017508754377185,0.0022939465734392603,0.1417691219193901,Conference,41,1153;1663;206
1731,Almost country ahead.,1993,https://doi.org/10.1000/453217,78,0.003001500750375187,0.001992218584045629,0.15658044843422417,Journal,3,742;1198;1440;1655;1617;14
1732,High anything language wrong.,2024,https://doi.org/10.1000/929161,470,0.004502251125562781,0.007616339213034125,0.1516639292342417,Journal,12,505;841;216
1733,Arrive ahead heavy agreement.,2023,https://doi.org/10.1000/947909,98,0.004502251125562781,0.0012436819015546976,0.1524443611170937,Conference,6,1
1734,About expect prepare power.,2006,https://doi.org/10.1000/557558,468,0.0050025012506253125,0.007948092582076238,0.1500254262850534,Conference,1,1761;348;806;691;948;277;488;1968
1735,City learn actually suggest consider.,2013,https://doi.org/10.1000/684819,360,0.0035017508754377185,0.0,0.15622600155869068,Journal,41,680;729;1233;291;637;585;1987;1387
1736,Only perhaps account mission part eight.,2003,https://doi.org/10.1000/318121,257,0.002001000500250125,0.00015656850463142502,0.10537711943474702,Journal,39,795;1130;1596;740;643;85;872;1650;28;995
1737,Treatment agree national message understand.,2017,https://doi.org/10.1000/194064,213,0.004502251125562781,0.005654542570218328,0.13289728976637852,Conference,41,1001;1470
1738,Nature player analysis win.,2005,https://doi.org/10.1000/177460,10,0.0005002501250625312,0.0,0.13261199089632758,Conference,23,1763;1444;130;586;1427;1412;553
1739,Business star ready once office.,1993,https://doi.org/10.1000/513953,243,0.007003501750875437,0.007906884254673032,0.16334325037909508,Conference,16,598
1740,Low campaign turn last.,2021,https://doi.org/10.1000/287538,409,0.0035017508754377185,0.00111692330579552,0.13715287427664452,Journal,47,541;1299;1308;796;1446;1583;1639
1741,Current feeling improve.,2019,https://doi.org/10.1000/592942,255,0.0035017508754377185,0.004900884916563553,0.1470345976197628,Conference,50,1981;1281;1307;576;99
1742,Open five office.,2024,https://doi.org/10.1000/607666,289,0.003001500750375187,0.0020849407765087813,0.13515064253537962,Journal,22,443;835;816;1668;1588;928;511;1175;1107;1357
1743,Staff account send Congress film past.,2005,https://doi.org/10.1000/771098,164,0.002001000500250125,0.0002781814187517039,0.0005002501250625312,Journal,20,391;269;733;636;580;1458;426;482;1775
1744,History her follow.,1991,https://doi.org/10.1000/603443,491,0.0035017508754377185,0.0023125662120697314,0.1485211606471685,Conference,38,430;298;946;1062;936;515
1745,Mr religious difficult wife father show.,2010,https://doi.org/10.1000/896804,38,0.0035017508754377185,0.005214479698574979,0.15651151277849015,Conference,18,679;49;535;1447;952;483
1746,Top outside likely any write how.,2005,https://doi.org/10.1000/531496,30,0.002001000500250125,0.0008392986085048493,0.1517545676278761,Journal,19,561;1622;1272;847;398;590;722
1747,Traditional whose from determine.,2012,https://doi.org/10.1000/476579,444,0.002001000500250125,0.00046301117809094004,0.14088144968101077,Journal,31,1917;1999
1748,Development he process bed consumer.,1994,https://doi.org/10.1000/210748,260,0.0035017508754377185,0.0010099132688205002,0.1255297493379458,Journal,35,1039;201;277;376;1473;1413;776;1058;736;86
1749,Market position exactly.,1991,https://doi.org/10.1000/679624,225,0.0025012506253126563,0.002052413658216559,0.13993869080659052,Journal,26,1915;768
1750,Old computer who music upon consider.,2015,https://doi.org/10.1000/653555,160,0.0050025012506253125,0.003509937486157622,0.16221037147520648,Journal,6,1926;590;535;1557;54;236;94;1161;693
1751,Laugh wait choose their.,2025,https://doi.org/10.1000/752996,428,0.0025012506253126563,0.003062392336501355,0.1313165817542341,Conference,29,444;84
1752,Cold past me TV pretty challenge.,2004,https://doi.org/10.1000/463430,483,0.003001500750375187,0.0023065739290625046,0.14310452062034562,Journal,42,1071;1195;1094;2000;163;1896;871;1093;1126
1753,Daughter what trip explain morning.,2008,https://doi.org/10.1000/437649,129,0.0015007503751875936,0.0010421823882924037,0.12643155634293426,Conference,12,1440;1995;1465;877;1608;1740;1971;33;156
1754,Institution find father should wish only.,2023,https://doi.org/10.1000/782520,24,0.0035017508754377185,0.002141677345946147,0.12734641428752777,Conference,24,1484;1299;1647;1243;1841;327
1755,Serious idea heart heavy.,1990,https://doi.org/10.1000/617629,84,0.0035017508754377185,0.0020297830396740334,0.15589381254387938,Journal,37,1404
1756,Once people heart professor.,1990,https://doi.org/10.1000/287285,361,0.002001000500250125,0.00043271180310269395,0.1350890143354091,Conference,6,1603;1917;134;566;1478
1757,Sister even team often.,2025,https://doi.org/10.1000/975562,242,0.002001000500250125,0.0004845168079563053,0.14371775959130925,Conference,29,1908;524;1578;434;1920
1758,Into garden as appear later agree.,1993,https://doi.org/10.1000/708323,354,0.0015007503751875936,0.0030380807024109674,0.1386182056168847,Conference,40,311;1599;608
1759,Rate first data more member.,2007,https://doi.org/10.1000/485899,260,0.0035017508754377185,0.0034012211396805417,0.15907474947425387,Journal,15,1030;662;165;512;409;360;1923;1372;175
1760,Score expect picture opportunity paper threat.,2002,https://doi.org/10.1000/169782,164,0.00400200100050025,0.0047855527978994065,0.1588756927623626,Journal,14,1255;334;1203;204;747;1177
1761,Activity position project most thing key pretty.,2002,https://doi.org/10.1000/138789,185,0.004502251125562781,0.007294696589498787,0.16637039036178516,Conference,16,384;491;1422;1921;326;745;1120;1539;789
1762,Far question everyone pull.,2011,https://doi.org/10.1000/797869,365,0.0005002501250625312,0.0,0.12875453645780924,Conference,20,1954
1763,Already side section budget wrong the.,2023,https://doi.org/10.1000/443390,214,0.0025012506253126563,0.0013913263899368066,0.12495615118631372,Conference,44,454;1599
1764,Lose may leg.,2010,https://doi.org/10.1000/436645,250,0.002001000500250125,0.0,0.14593518361739716,Conference,40,407;1476;1780;560
1765,Set place Mrs.,2006,https://doi.org/10.1000/388831,349,0.0025012506253126563,0.003246781457924351,0.13621743050236132,Conference,29,22;226;295;1498;735;764;1537
1766,Improve still beat capital tough left.,1997,https://doi.org/10.1000/553723,182,0.0025012506253126563,0.0028822133694831505,0.13996072839569393,Journal,38,1135;1539;1205;1092;140;1038;349
1767,If else six.,2003,https://doi.org/10.1000/446302,388,0.002001000500250125,0.001435135733188425,0.12506165134913902,Journal,24,1800;1732;725;267;521;1938;1990;175;1763
1768,Same challenge mean.,2021,https://doi.org/10.1000/301875,484,0.002001000500250125,0.0008559256424804265,0.1292822205706097,Conference,39,269;941;424;1439;1986;948;1649
1769,Where unit message same sing.,1990,https://doi.org/10.1000/702460,192,0.00400200100050025,0.004676121198245348,0.15268005932187878,Conference,42,511;193;962;1548;1274
1770,Letter international heavy national late especially.,2002,https://doi.org/10.1000/555831,232,0.003001500750375187,0.0015056151973537907,0.13176436253708768,Conference,26,1505;1233;1757
1771,Magazine beat hold skin science.,1991,https://doi.org/10.1000/383523,232,0.003001500750375187,9.636427845532399e-05,0.0010005002501250625,Journal,6,1058;1986;65;1554;19;311;1956;1157;582
1772,Ahead crime difficult dinner staff window.,2002,https://doi.org/10.1000/744768,392,0.0035017508754377185,0.002975392053161072,0.12226587224001327,Conference,15,960
1773,Provide happen compare so.,2004,https://doi.org/10.1000/184353,197,0.002001000500250125,0.0006328417204606939,0.1329569339984526,Conference,7,701
1774,Beat decision final field industry.,2007,https://doi.org/10.1000/740040,252,0.0015007503751875936,0.0004955451446670911,0.13860739633697075,Journal,40,1239;1243;984
1775,Should fall little before week policy.,2000,https://doi.org/10.1000/482904,253,0.003001500750375187,0.0015281939806895768,0.1451258369223802,Journal,29,43;757;1065;92;1763;1990;1831;591
1776,Community continue why.,2005,https://doi.org/10.1000/172855,132,0.0035017508754377185,0.0023184006092126846,0.14644103234678799,Conference,32,1650;498;15;1611;1733;1079;907;656;1597;1538
1777,City join draw piece agreement.,2005,https://doi.org/10.1000/859729,65,0.0025012506253126563,0.002836925108148438,0.1508402283286925,Journal,31,88;255;356;835;1704;754;1738;377;399;455
1778,Sport public operation.,2022,https://doi.org/10.1000/355290,324,0.0035017508754377185,0.004027709460789366,0.16456821133462762,Journal,17,959;76;472;485
1779,Stand every avoid.,2015,https://doi.org/10.1000/221449,249,0.0035017508754377185,0.005937079343614049,0.15252284628670953,Conference,5,1016;553;1248;1055;539;1018;740;373;840
1780,Turn option us.,2017,https://doi.org/10.1000/612829,429,0.005502751375687844,0.001541135295349003,0.15611287990736983,Journal,34,481;927;1022
1781,Old still threat price for area.,2025,https://doi.org/10.1000/481395,477,0.002001000500250125,0.001403711197541805,0.14249649275495532,Conference,35,132;534;1113;1116;1288;672;1907;39
1782,Fear real senior student president however.,2001,https://doi.org/10.1000/828634,234,0.0050025012506253125,0.0032221218971456834,0.12865527291729245,Journal,41,807;591;34;1935;1203;1461
1783,Whole program five you feeling.,1992,https://doi.org/10.1000/326081,296,0.0010005002501250625,0.0,0.13169918539315548,Conference,35,1346;1636
1784,Agent bar sense.,1996,https://doi.org/10.1000/298261,418,0.0025012506253126563,0.0009677718744670527,0.12463197662496933,Conference,48,882
1785,View side remain.,2000,https://doi.org/10.1000/708864,451,0.00400200100050025,0.0024179269811029623,0.15258831235516462,Journal,11,1685;1468
1786,Vote true ahead.,2012,https://doi.org/10.1000/142935,114,0.0025012506253126563,0.0010958253422579842,0.146019982800075,Journal,20,248;1202;1689;1313;230;1003;988;1704;1343
1787,Stage support live.,2019,https://doi.org/10.1000/377284,176,0.0035017508754377185,0.003268560095271974,0.1324417890339999,Journal,3,890;1696;1792;867;1414;677;1417
1788,Office show just.,2002,https://doi.org/10.1000/596599,466,0.004502251125562781,0.005167663056604949,0.14829811869058174,Conference,14,1937
1789,Instead camera star those loss.,2020,https://doi.org/10.1000/405699,1,0.0035017508754377185,0.002223057858959744,0.1303440089921033,Conference,35,1240;670;265;1069
1790,Participant health our be simply southern.,2005,https://doi.org/10.1000/191352,363,0.0035017508754377185,0.0009171637278632473,0.12841361440726143,Conference,11,440;1143;652
1791,Maintain early leader happen.,2008,https://doi.org/10.1000/510914,161,0.002001000500250125,0.0021512299645647386,0.14355526172066813,Journal,44,690;758;1924;5;1833;1793;1451;51;104;1803
1792,Grow trial skin guess right.,2012,https://doi.org/10.1000/779311,194,0.0035017508754377185,0.0018419497239730489,0.14893181823421137,Conference,21,581
1793,Try happen but.,2006,https://doi.org/10.1000/842751,78,0.0035017508754377185,0.005148940489720203,0.1567876202368627,Journal,32,181;436;1254;1825;232;1931;121;1791;380
1794,Blood happen down owner develop knowledge.,2014,https://doi.org/10.1000/863563,296,0.0025012506253126563,0.00044519535139027886,0.12072135633152084,Conference,14,1450;45
1795,Cell or suggest such stage parent.,1992,https://doi.org/10.1000/172107,265,0.0025012506253126563,0.0018347062728902772,0.13965283238728102,Conference,4,1073;136;868;57;686;1256;489;357;1695;1244
1796,Get four yard style place second.,2017,https://doi.org/10.1000/471260,448,0.002001000500250125,0.0010278395498783477,0.12534385802308107,Conference,42,9;1913;738
1797,Ask couple start.,1992,https://doi.org/10.1000/745723,111,0.003001500750375187,0.0,0.1542598780968291,Journal,17,1320;236;1626;1670;444;446
1798,Mouth third house resource cause reduce.,1995,https://doi.org/10.1000/398183,214,0.00400200100050025,0.0067917251521979975,0.15484809222278184,Conference,2,759;1421
1799,Often military cut four teacher.,2019,https://doi.org/10.1000/401655,320,0.003001500750375187,0.003087117016691024,0.1467190466880159,Journal,28,245;42;355;936;346;924;1944;1183;338
1800,Individual hard movement push.,2021,https://doi.org/10.1000/668839,356,0.0015007503751875936,0.0,0.14457163583416668,Conference,42,675;235
1801,Decide international lead those crime.,2013,https://doi.org/10.1000/305600,360,0.00400200100050025,0.0034778713866550895,0.14774343368176485,Journal,3,850;900;1718;129;297;1610;419;1804
1802,Around cold face.,2015,https://doi.org/10.1000/490182,167,0.00400200100050025,0.003583022530784614,0.14881959566521372,Conference,42,22;1569;542;956;240;1567;1969
1803,Car view skill.,1992,https://doi.org/10.1000/719884,255,0.002001000500250125,0.0005794400686291079,0.14185963692141362,Journal,43,1820;170;469;1078;450;1320
1804,Source painting likely despite.,2018,https://doi.org/10.1000/934092,120,0.00400200100050025,0.005260871105962555,0.15519962024144876,Journal,3,1128;150;1281;707;192;1765
1805,First turn affect positive.,2001,https://doi.org/10.1000/974030,125,0.003001500750375187,0.0025310146874485922,0.1402810552146881,Journal,10,821;845;1591;422
1806,Wall even everybody.,2011,https://doi.org/10.1000/732221,353,0.0015007503751875936,0.0006748598877996912,0.13297682730794588,Conference,41,1406;1380;401;1391;1248;392;1994;1898;688;1026
1807,Political chair a threat.,2002,https://doi.org/10.1000/488394,82,0.0015007503751875936,5.948367629208052e-05,0.13315780093144677,Conference,33,1034;1874;613
1808,Right ever same center another.,2008,https://doi.org/10.1000/548261,278,0.004502251125562781,0.0034152294937916496,0.1416900159924522,Conference,5,563;807;195;285;1621;939;436;623;933;796
1809,Especially protect test send.,2014,https://doi.org/10.1000/173966,499,0.0035017508754377185,0.00633704588570589,0.14833524581701682,Conference,22,551;1524;1758;657;301;879
1810,Above chair PM.,2006,https://doi.org/10.1000/430036,482,0.0035017508754377185,0.0043070901561887654,0.15738456265497722,Journal,17,1433;738;28;680;1002
1811,Few themselves boy management manage.,2003,https://doi.org/10.1000/588378,414,0.00400200100050025,0.0030177081399758287,0.1565390797556418,Journal,37,1408;220;7;810;236;771;1438
1812,Week give three fall.,2000,https://doi.org/10.1000/804481,371,0.003001500750375187,0.002667650804524537,0.12762071012530965,Conference,30,496;1926;1091;1549;1613;796;130;256
1813,Heavy phone position mother.,2001,https://doi.org/10.1000/887352,327,0.002001000500250125,0.0009122717837896644,0.14346257067193807,Journal,41,1520
1814,College them along argue clear.,2024,https://doi.org/10.1000/181794,90,0.004502251125562781,0.0020018541859545746,0.14758396302103227,Conference,35,815;1766
1815,Just relationship start.,1997,https://doi.org/10.1000/624884,90,0.0035017508754377185,0.00596739162186919,0.14206371887990032,Journal,45,991;758;612
1816,Fast until Mr top.,1995,https://doi.org/10.1000/926610,401,0.007003501750875437,0.0074938309911257725,0.15660803970267073,Journal,12,1959
1817,Item whether accept magazine manage probably.,2006,https://doi.org/10.1000/417447,80,0.0035017508754377185,0.0030219634828880385,0.15024099827785586,Journal,22,416;582;1320;717;1455;463;633;462;516;1970
1818,Pick practice everything way.,2002,https://doi.org/10.1000/646797,358,0.004502251125562781,0.0030527723444615357,0.17564241606969494,Conference,2,784;1770;1987;1951;356;552;1532
1819,Fine expert institution impact character.,2012,https://doi.org/10.1000/585366,328,0.0050025012506253125,0.007665943503671261,0.15714801968219544,Journal,36,1452;286;709;1106;180;624;1232;1684;453
1820,The be ready item.,2005,https://doi.org/10.1000/934300,392,0.0025012506253126563,0.002113020505275076,0.1486702283895377,Conference,27,902
1821,Former rather support.,1992,https://doi.org/10.1000/998380,376,0.003001500750375187,0.003216852949242589,0.14121722814215562,Journal,41,364;84;871;1148;1035;1816;995
1822,Manage market sense individual.,1999,https://doi.org/10.1000/224309,22,0.003001500750375187,0.002105607684786164,0.13266914842702737,Journal,33,1012;165;1999;1574;345;218;1022
1823,Executive agreement high world relate test.,2020,https://doi.org/10.1000/371472,451,0.0025012506253126563,0.0022887231236288813,0.1471563250786748,Conference,42,259;501;538;957;1261;562;441
1824,American rich until area time road.,2008,https://doi.org/10.1000/959479,37,0.0010005002501250625,0.00018255249988763806,0.10882882817763502,Journal,39,1662;1165;979;1995;1280;564;169;1279
1825,We show young college land bed.,2007,https://doi.org/10.1000/463350,100,0.002001000500250125,0.00114137137501761,0.1450547780826924,Conference,39,1764;1405;737;107
1826,Project yeah so voice bad.,2017,https://doi.org/10.1000/198104,350,0.003001500750375187,0.0032741297471045126,0.15372319040260424,Conference,16,1718;1495;1605;1714;508;1189;226
1827,Behind big alone page medical writer.,2014,https://doi.org/10.1000/626136,275,0.0050025012506253125,0.005312164304578919,0.1416787223517705,Journal,2,1236;1271
1828,Ok small beyond personal.,1993,https://doi.org/10.1000/462186,221,0.0015007503751875936,0.0,0.0005002501250625312,Journal,9,1892;725;1240
1829,Democrat single leave.,2021,https://doi.org/10.1000/326546,113,0.003001500750375187,0.0010216814312274498,0.11408865536747835,Journal,20,578;659;1370;1078;125;1780
1830,Information modern cover so.,1993,https://doi.org/10.1000/427608,430,0.0015007503751875936,0.0005318379629072992,0.14790324934475893,Journal,2,1339;1699;1046
1831,Agency could respond.,2024,https://doi.org/10.1000/709662,451,0.003001500750375187,0.0011282129521804907,0.14338156413852648,Conference,11,1971;887
1832,Sort school time laugh responsibility media.,2017,https://doi.org/10.1000/813612,452,0.00400200100050025,0.00218132959315642,0.1363637323072737,Journal,28,1283;1227;1604;1626;275
1833,Operation indicate still product station consumer.,2017,https://doi.org/10.1000/402168,104,0.0035017508754377185,0.003558580284533245,0.154699847748069,Conference,18,1313;346;1798;552
1834,Guess it wear number.,2024,https://doi.org/10.1000/522425,349,0.003001500750375187,0.0021232179273760446,0.14261081920934793,Journal,42,1779;159
1835,Information change outside month.,1993,https://doi.org/10.1000/748888,417,0.0035017508754377185,0.002680185747358533,0.1391608275757702,Journal,35,1370
1836,Wind husband year.,2016,https://doi.org/10.1000/207636,223,0.00400200100050025,0.0032904834692668223,0.1418936098527431,Journal,15,1488;1622;436;204;1364;17;556;1888;1085;777
1837,Option you herself true measure sometimes.,1991,https://doi.org/10.1000/803039,142,0.0015007503751875936,0.000282952387659712,0.14381078079492823,Conference,39,425;792;1448;1420
1838,Morning near send position stay.,2017,https://doi.org/10.1000/853429,32,0.005502751375687844,0.004783371233212531,0.15181937569399664,Conference,37,303;1595;1203;1709;1184;363;951;1278;1193
1839,Where land less.,1990,https://doi.org/10.1000/753912,184,0.0010005002501250625,0.0,0.0,Journal,23,905;993;1570;370;1797;1131;1644;907
1840,Individual weight pay.,2024,https://doi.org/10.1000/585413,440,0.0015007503751875936,0.0009206035183637516,0.1282746085462447,Journal,18,304;82;1913;774;682;1295;126;1471;1482;1291
1841,Focus far drive up majority trip.,1992,https://doi.org/10.1000/342530,331,0.0005002501250625312,0.0,0.1292126711093547,Journal,41,795;1554;1494;965;1671
1842,Certain week million able each food.,2005,https://doi.org/10.1000/589077,214,0.002001000500250125,0.0006911955608526112,0.11832653778626766,Journal,19,1271;147
1843,East newspaper there wear.,1999,https://doi.org/10.1000/606341,58,0.00400200100050025,0.00377511931411086,0.13783353370233506,Journal,30,1883;1492;1035;1469;1386;702;409;1551
1844,And lot learn key cause however.,1990,https://doi.org/10.1000/347121,346,0.0015007503751875936,0.00022684615536597082,0.12183010628000772,Conference,28,627;773;552;98;66;121;826;1109;203;787
1845,Stuff father about generation generation statement.,2006,https://doi.org/10.1000/608609,20,0.00400200100050025,0.003079439104129296,0.15896094174792638,Journal,34,1173
1846,Owner blue crime.,1993,https://doi.org/10.1000/112700,131,0.004502251125562781,0.006264243382315022,0.15448472541502806,Journal,36,1868;930
1847,Along over together.,1990,https://doi.org/10.1000/590020,91,0.00400200100050025,0.0020643197205119372,0.16184114091098176,Journal,39,981;102;991
1848,Strategy people story offer last.,2015,https://doi.org/10.1000/354735,142,0.0025012506253126563,0.0020380447621846094,0.13773740802985762,Journal,4,193;1186;1464;199;490;1075;363
1849,Pressure land middle senior involve.,2006,https://doi.org/10.1000/620792,103,0.0025012506253126563,0.002976737827943962,0.14701027629024174,Journal,35,1835;703;1555;663;1974
1850,That measure dream ground.,2004,https://doi.org/10.1000/273185,250,0.006003001500750374,0.010894411811220495,0.1489817492771195,Conference,37,1859;1960
1851,Choice style you policy or.,2010,https://doi.org/10.1000/909874,133,0.0035017508754377185,0.001627404218814303,0.14336999924385488,Conference,1,1344;1820;1802;105;950;825;619
1852,Style activity provide.,2022,https://doi.org/10.1000/652710,335,0.00400200100050025,0.004297819539635578,0.1383592473437622,Journal,49,572;1719;1199;1965;270
1853,Including worker risk cup become.,2011,https://doi.org/10.1000/680608,18,0.004502251125562781,0.004785750886269328,0.14652553380803832,Journal,46,1815;1000;914
1854,Type picture develop source.,2017,https://doi.org/10.1000/525031,432,0.002001000500250125,0.0022888440476319374,0.13854257604250292,Journal,27,535;316;8;1380;614;386
1855,Hope discuss war.,2018,https://doi.org/10.1000/985386,119,0.0035017508754377185,0.0008394963159884322,0.1606417759263726,Conference,32,30;1205;162;1482;693;719;518;1642;1511;1957
1856,House toward social soldier western space.,2012,https://doi.org/10.1000/567356,109,0.003001500750375187,0.0033557254834560147,0.1220895151195352,Conference,5,507;1972;1064;463;839;1383;1695;1015;801
1857,Throw spend condition.,2012,https://doi.org/10.1000/730649,327,0.0010005002501250625,0.0,0.0,Conference,19,1690;127;1752;586;844;1532;1731
