id,title,year,n_citation,doc_type,reference_count,references,doi
2095469255,An Efficient Radio Resource Allocation Scheme for Minimum Outage Probability Using Cooperation in OFDMA Systems,2008.0,1,Journal,11.0,2114577839;2118702395;2121348548;2130347036;2130509920;2148158411;2148963518;2152121970;2153913339;2159739255;2170354096,https://doi.org/10.1093/ietcom/e91-b.7.2321
2064043696,Automatic Acquisition of Two-Level Morphological Rules,1997.0,33,Conference,7.0,1997064169;2053240269;2077071888;2097835057;2122894057;2140275137;2149179203,https://doi.org/10.3115/974557.974573
2151504984,Toward enhanced mobile video services over WiMAX and LTE [WiMAX/LTE Update],2010.0,109,Journal,3.0,2018870800;2111871954;2167863280,https://doi.org/10.1109/MCOM.2010.5534589
2806080046,Fourveo: Integration of 4D animation into conventional 3D animation workflows: Fourveo,2018.0,1,Journal,2.0,2070659770;2096677581,https://doi.org/10.1002/cav.1816
2941925769,Opportunities for Automating Email Processing: A Need-Finding Study,2019.0,1,Conference,43.0,102066540;110489611;113873699;1524431200;1983737815;1984315811;1987634958;2036625316;2042616792;2043304263;2049415635;2050042708;2053768122;2064267214;2076279155;2086176948;2096894832;2100109148;2102661934;2105996209;2109857088;2116393896;2124896258;2136928966;2137891816;2142094977;2165149861;2165990684;2170484351;2171593626;2292379245;2296119762;2373570000;2397853309;2592331620;2592424940;2611567216;2611896617;2765966685;2777535578;2795959033;2798853084;2898944906,https://doi.org/10.1145/3290605.3300604
1966362519,On conditional spectral moments of Gaussian and damped sinusoidal atoms in adaptive signal decomposition,2005.0,2,Journal,14.0,1925346143;2008961918;2071419894;2092445605;2095833639;2096092115;2100276046;2121265079;2131558961;2132429637;2150391795;2151693816;2158706760;2163820653,https://doi.org/10.1016/j.sigpro.2005.04.005
1579502426,Evolutionary Methods for Designing Neuro-fuzzy Modular Systems Combined by Bagging Algorithm,2006.0,9,Conference,8.0,628510578;1523546429;1559956479;1604914449;2099459283;2142183404;2884926130;2912934387,https://doi.org/10.1007/978-3-540-69731-2_39
2155571529,Multigrid-like technique for power grid analysis,2001.0,31,Conference,6.0,1530872699;2065120607;2090796734;2110295511;2124878724;2167232953,https://doi.org/10.1109/ICCAD.2001.968685
2151355743,Tangible programming elements for young children,2002.0,65,Conference,1.0,2021078355,https://doi.org/10.1145/506443.506591
2076927684,The monotone method for periodic differential equations with the non well-ordered upper and lower solutions,2009.0,1,Journal,1.0,1964917036,https://doi.org/10.1016/j.cam.2009.07.002
2117620817,Performance improvement for a wet bench tool,2010.0,4,Conference,1.0,1992627401,https://doi.org/10.1109/WSC.2010.5678954
2902499625,Geo-Time Broker: A Web Agent of Dynamic Flows of Geo-Temporal Activity for Smart Cities,2018.0,0,Conference,5.0,33055853;1995932334;1998460924;2115552257;2133539063,https://doi.org/10.1007/978-3-030-03056-8_16
2140412963,Classification of Elbow Electormyography Signals based on Directed Transfer Functions,2008.0,7,Conference,4.0,2001150980;2009914532;2123737232;2172101055,https://doi.org/10.1109/BMEI.2008.135
2963334317,Quantile regression in high-dimension with breaking,2013.0,8,Journal,1.0,1978901787,https://doi.org/10.2991/jsta.2013.12.3.6
2106308060,A Note on Gentzen's LJ and NJ Systems Isomorphism,2007.0,0,Journal,2.0,1528233644;2064816946,https://doi.org/10.1093/jigpal/jzm048
1976032555,Precoder optimization with local and shared CSI on the K-user MIMO interference channel,2013.0,2,Conference,9.0,1970830346;1979408141;1990723399;2065471210;2107438593;2114755738;2157242700;2158525082;2164275514,https://doi.org/10.1109/PIMRC.2013.6666369
2608189090,Distributed Data Service for Data Management in Internet of Things Middleware.,2017.0,14,Journal,11.0,1565208720;2001475825;2037759417;2042386208;2064256075;2131151640;2135744247;2147805742;2159128662;2241118198;2527914898,https://doi.org/10.3390/s17050977
2902119024,A Hybrid Deep Architecture for Robust Recognition of Text Lines of Degraded Printed Documents,2018.0,1,Conference,24.0,1652129060;1979900189;1983275987;1986216697;2003369177;2019025183;2027504046;2052918223;2064675550;2078365326;2078831724;2084980974;2097117768;2099262596;2127141656;2131774270;2133485975;2136445629;2143900366;2154045346;2155391345;2156301828;2162838084;2786750442,https://doi.org/10.1109/icpr.2018.8545409
2533771361,ERICA: Interaction Mining Mobile Apps,2016.0,24,Conference,14.0,1534295949;1699449651;1977953443;1992057865;1996403089;2007644286;2011539648;2013856010;2040939335;2043828712;2072128103;2162563790;2164539435;2320357083,https://doi.org/10.1145/2984511.2984581
2915767208,SwitchAgg: A Further Step Towards In-Network Computation,2019.0,0,Conference,24.0,1419067827;1536639265;1994752578;1994926493;2008684356;2060393849;2102061396;2110104287;2110514750;2134519279;2143295630;2152558130;2164740236;2170616854;2173213060;2281641124;2551375806;2563521659;2604553456;2743987472;2761338514;2764800686;2769986458;2789851468,https://doi.org/10.1145/3289602.3293963
2135413054,P-Ware: A precise and scalable component-based simulation tool for embedded multiprocessor industrial applications,2007.0,6,Conference,17.0,148299429;1494407119;1523662810;1848643860;1970939331;1990741304;2028951941;2061341864;2074558871;2107212752;2113311900;2116182251;2148159326;2149062727;2150408604;2156475585;2162534235,https://doi.org/10.1109/DSD.2007.87
1977198261,Sigmoid Limiting Functions and Potential Field Based Autonomous Air Refueling Path Planning for UAVs,2014.0,9,Journal,3.0,2070782681;2072886839;2102267552,https://doi.org/10.1007/s10846-013-9902-y
2972957857,Handling Veracity of Nominal Data in Big Data: A Multipolar Approach.,2019.0,0,Conference,12.0,87106450;1525228843;1567491469;1898735459;1995365592;2011384915;2060907774;2094738380;2121201992;2137479650;2600485169;2912565176,https://doi.org/10.1007/978-3-030-27629-4_29
2019574460,Evaluation of probabilistic queries in moving objects databases,2006.0,2,Conference,13.0,235355069;1482356393;1576781915;1599406659;1599579079;1796251476;1825554102;2029243045;2075613529;2108009586;2119493805;2171776999;2794624490,https://doi.org/10.1145/1140104.1140109
2041704605,Vectorized Matlab codes for linear two-dimensional elasticity,2007.0,10,Journal,3.0,1933568329;2021036023;2152848099,https://doi.org/10.1155/2007/838942
2005659597,"On the scale effects oriented MIMO detector: Diversity order, worst-case unit complexity and scale effects",2013.0,5,Journal,24.0,1721817043;1971932101;1985260456;2051723053;2066044685;2066435065;2071098095;2099610060;2116991684;2119458444;2121705187;2121736200;2122694741;2127739274;2129766733;2130747620;2138293524;2140940105;2149169120;2160807478;2160897074;2168343822;2168434355;2170385562,https://doi.org/10.1016/j.sigpro.2012.08.006
2899897979,VR aftereffect and the relation of cybersickness and cognitive performance,2019.0,3,Journal,11.0,1554565390;1587026990;1595073402;2009712643;2072184043;2114496995;2129055978;2343236817;2548302958;2582344767;2792411407,https://doi.org/10.1007/s10055-018-0370-3
2112395401,The Influence of F. W. Lancaster on Information Science and on Libraries: Notes on the scope of this Festschrift,2008.0,1,Journal,3.0,24713693;641344034;2154264935,https://doi.org/10.1353/lib.0.0012
2157308394,"Variable-conductance, level-set curvature for image denoising",2001.0,117,Conference,11.0,1516517100;1989893875;2001002651;2027401313;2055388985;2102174373;2104404402;2117776696;2118839435;2150134853;2914396913,https://doi.org/10.1109/ICIP.2001.958071
2100650603,Evaluation of virtual world systems,2001.0,0,Conference,5.0,1996737724;2042923400;2142198743;2170930842;2534661733,https://doi.org/10.1109/ASWEC.2001.948503
2768527887,Using Incentives to Foster Security Information Sharing and Cooperation: A General Theory and Application to Critical Infrastructure Protection,2016.0,1,Conference,14.0,138669224;1487956172;1517565658;1831782494;1863670505;2099322406;2130234299;2140485021;2147622064;2148785382;2150282940;2269519098;2471106791;2567607894,https://doi.org/10.1007/978-3-319-71368-7_13
2944017997,A Maximum Likelihood Approach to Masking-based Speech Enhancement Using Deep Neural Network,2018.0,0,Conference,25.0,258661521;1482149378;1790748249;1897240248;1963950237;1974387177;2044893557;2069681747;2072128103;2086139506;2141411743;2141892084;2141998673;2146324387;2304609584;2347110706;2405774341;2406737436;2517760955;2606806821;2745634895;2774425939;2785895344;2791874741;2805233667,https://doi.org/10.1109/iscslp.2018.8706582
1970364736,Emergent behavior in two complex cellular automata rule sets,2005.0,1,Journal,10.0,1525257672;1755665408;1995875735;2022698632;2031177719;2080685808;2083761804;2092532147;2146237539;2163562003,https://doi.org/10.1002/cplx.20089
2146927426,A measurement based feasibility study of space-frequency MIMO detection and decoding techniques for next generation wireless LANs,2002.0,12,Conference,8.0,2103996952;2112772743;2118040894;2122134780;2133475491;2144198105;2149127756;2168639822,https://doi.org/10.1109/TCE.2002.1037068
1775930731,Symbol Error Rate of Underlay Cognitive Relay Systems over Rayleigh Fading Channel,2012.0,13,Journal,9.0,1667165204;2042729861;2059959516;2107117424;2109191808;2125434467;2127593435;2133072340;2152121970,https://doi.org/10.1587/transcom.E95.B.1873
1580157489,Relational reasoning for recursive types and references,2006.0,29,Conference,12.0,1495825275;1508098446;1596161732;1815958522;2003820289;2060852846;2062233055;2122220040;2125379835;2128159126;2134181241;2137628566,https://doi.org/10.1007/11924661_5
2606328638,Software Development Practices Patterns,2017.0,4,Conference,3.0,197226502;226565219;2095188403,https://doi.org/10.1007/978-3-319-57633-6_23
1791615232,A multidimensional dynamical approach to iterative methods with memory,2015.0,14,Journal,14.0,1970127290;1971939073;1985316845;2008808290;2024423464;2031937054;2040816060;2043570811;2078532150;2080365762;2082044882;2086281390;2087143689;2160304330,https://doi.org/10.1016/j.amc.2015.09.056
169442527,Aggregation of Dynamic Risk Measures in Financial Management,2014.0,1,Conference,3.0,2021271093;2081754091;2395329747,https://doi.org/10.1007/978-3-319-12054-6_4
2738385798,CLUST: Simulating Realistic Crowd Behaviour by Mining Pattern from Crowd Videos,2018.0,1,Journal,37.0,192919555;1488202234;1869163116;1885556615;1967777429;1967907012;1970206276;1982675814;2002440441;2004094485;2004149082;2006779554;2019530605;2028415715;2030852616;2034631426;2035749439;2036721747;2038587098;2043193462;2054746277;2064768758;2097639646;2097729326;2103422354;2129746290;2139050361;2142943472;2144244247;2149997098;2150312211;2269084213;2294981001;2295440603;2343797329;2532516272;2534527426,https://doi.org/10.1111/cgf.13259
2141840100,A −173 dBc/Hz @ 1 MHz offset Colpitts oscillator using AlN contour-mode MEMS resonator,2013.0,4,Conference,1.0,2058774379,https://doi.org/10.1109/CICC.2013.6658547
2141550676,Real-time Ethernet — a solution for all communication-related problems within a digital production print line?,2009.0,0,Conference,3.0,1811216268;2102388721;2261363090,https://doi.org/10.1109/ETFA.2009.5347202
2118136826,Guaranteed cost control for uncertain stochastic systems with multiple decision makers via static output feedback,2009.0,1,Conference,7.0,2010123645;2038413096;2046079147;2095840799;2096827855;2111861905;2145483187,https://doi.org/10.1109/CDC.2009.5399888
2036435892,3D Free-Form Object Recognition Using Indexing by Contour Features,1998.0,25,Journal,27.0,1972677626;1978578701;2000048778;2017075600;2031264859;2033834476;2068204893;2072738093;2089396017;2096600681;2103993989;2105258336;2110427304;2129275172;2130220780;2130607402;2131806657;2134864374;2139966752;2148220292;2150191318;2153326665;2154204736;2155513645;2159498975;2167982013;2568817502,https://doi.org/10.1006/cviu.1997.0648
2128954446,Single-Patch NURBS Face,2007.0,1,Conference,7.0,1969944427;1976584051;1999284314;2053762489;2079934996;2096619076;2160126058,https://doi.org/10.1109/SITIS.2007.85
2095716224,Towards scalable authentication in health services,2002.0,4,Conference,3.0,90637137;2048887528;2146749986,https://doi.org/10.1109/ENABL.2002.1029993
1587303575,The linear complexity profile and the jump complexity of keystream sequences,1991.0,13,Conference,8.0,1484206430;1499936391;1512922533;1779402607;1999289880;2103355166;2162442687;2605995916,https://doi.org/10.1007/3-540-46877-3_15
2463669990,Multi-view stereo via depth map fusion,2016.0,2,Journal,62.0,63384232;259953936;579715793;1536187505;1539230104;1549925379;1565005275;1759347593;1912649600;1968799614;1993929586;1996510988;2003251138;2005089986;2005904823;2006227471;2008073424;2009422376;2013483851;2033893696;2038495454;2039580825;2060674973;2069293739;2070140492;2072182757;2074378519;2082145490;2085905957;2092663520;2099940712;2104697781;2104974755;2105365768;2111240761;2115362620;2117248802;2117331827;2118836177;2119213281;2125799637;2127307450;2128052895;2129404737;2140281387;2141332006;2141690762;2143607173;2144275666;2151290401;2152770403;2159152281;2160014001;2161914072;2163309730;2167085613;2167335287;2168032111;2169980043;2170562024;2171056981;2248854783,https://doi.org/10.1016/j.neucom.2015.09.109
1898194609,"Future Tense: I, myself and e-myself",2010.0,10,Journal,1.0,2336096323,https://doi.org/10.1145/1743546.1743586
2156817584,FROM HUMAN MOTION CAPTURES TO HUMANOID SPATIAL COORDINATION,2012.0,1,Journal,11.0,1579244313;1964698013;2033208083;2038218255;2042320038;2084658368;2102712550;2105560477;2114806119;2136678324;2162155086,https://doi.org/10.1142/S0219843612500193
2008901177,"A network equilibrium analysis on destination, route and parking choices with mixed gasoline and electric vehicular flows",2014.0,43,Journal,15.0,1969583101;2010619023;2016506244;2022322365;2026265548;2036900823;2055093681;2057765448;2087724308;2118258531;2153937695;2156920109;2168405789;2169528473;2179730785,https://doi.org/10.1007/s13676-013-0021-5
2105315823,High-Level Synthesis Methodologies for Delay-Area Optimized Coarse-Grained Reconfigurable Coprocessor Architectures,2010.0,2,Conference,7.0,1873700411;2038970788;2040814018;2098133383;2106353155;2113560252;2130173288,https://doi.org/10.1109/ISVLSI.2010.8
2901182508,A novel multi-objective optimization algorithm based on Lightning Attachment Procedure Optimization algorithm,2019.0,2,Journal,41.0,414544266;1558919105;1587294773;1612556207;1639032689;1905847227;1966253115;1968276566;1974667886;1987815659;1995832922;2003584395;2008460279;2020320008;2039608578;2062015398;2071151816;2082888448;2085596987;2086167429;2104017154;2106307115;2110828487;2114652055;2116661285;2118044993;2125899728;2136017933;2140882991;2150923807;2151554678;2167159964;2240136543;2245980190;2481453975;2558423823;2586852908;2671023819;2753640413;2787445098;2927719488,https://doi.org/10.1016/j.asoc.2018.11.032
36303834,Flexible Robot Strategy Design Using Belief-Desire-Intention Model,2010.0,9,Conference,14.0,25880667;177497447;198400421;1498213851;1968139550;2036190613;2048052398;2118869741;2130766754;2145805842;2145899763;2155272711;2336741951;2615688110,https://doi.org/10.1007/978-3-642-27272-1_5
2799925962,A taxonomy for sentiment analysis field,2018.0,1,Journal,57.0,193524605;1506522508;1565863475;1622357602;1967181042;1967821728;1974097091;1974857604;1977593555;1993682096;1999332690;2001616361;2006407148;2008164297;2011342764;2012070465;2017219287;2019797838;2022204871;2022756507;2026456743;2029755319;2033682954;2035067844;2042992871;2044937105;2045989361;2048113302;2049104535;2071954570;2077029006;2082066599;2093428321;2096970808;2106095291;2108300325;2108646579;2112852886;2117088648;2118115297;2122868386;2128837546;2136140395;2136961259;2137024897;2141631351;2149167588;2149718612;2159856586;2162342403;2166048187;2250591324;2250966959;2251048233;2251075512;2251939518;2252222520,https://doi.org/10.1108/IJWIS-07-2017-0048
2060644728,Solutions to the st-connectivity problem using a GPU-based distributed BFS,2015.0,7,Journal,20.0,1504291959;1937400000;1980153429;1980192226;1983582642;1985291160;1993239831;2006007301;2018481625;2021685712;2081538566;2093739557;2109473404;2116721352;2130488390;2141662114;2144085134;2150898004;2154111453;2165301438,https://doi.org/10.1016/j.jpdc.2014.09.013
2098239312,Resolving Objects at Higher Resolution from a Single Motion-blurred Image,2007.0,49,Conference,19.0,1531803620;1608828283;1987588986;1996356993;2016598597;2087380704;2110226511;2114398647;2115548755;2121689659;2136937413;2138714160;2140257560;2150388862;2161008509;2165746464;2165870274;2168236714;2170573007,https://doi.org/10.1109/CVPR.2007.383030
2086199738,Temporal abstraction and temporal Bayesian networks in clinical domains: A survey,2014.0,34,Journal,79.0,140581939;181056028;193800782;1485379677;1486784957;1511986666;1521418807;1521447691;1543675445;1563709661;1566999557;1575388622;1580256222;1591078255;1596656735;1606760774;1714502561;1759300969;1786472020;1809979935;1844110723;1845497437;1896341954;1928061009;1967931674;1974198980;1990859777;1995153873;1998581722;2001380325;2002623671;2003008296;2004682523;2005678616;2007428058;2010569611;2013004398;2016449808;2017666374;2019087576;2030790437;2034221837;2035707537;2036815666;2058150410;2058151187;2065552833;2066670270;2067627945;2083652965;2086173776;2100216539;2100969003;2104351678;2107275970;2112503269;2114307208;2122540544;2122874925;2126653228;2126736494;2129284245;2141129296;2145039203;2146711419;2149120110;2152293902;2159080219;2163648856;2166328384;2170112109;2173497437;2179210253;2403932998;2482163507;2899987233;2950372956;2952646218;2962872401,https://doi.org/10.1016/j.artmed.2013.12.007
2052948406,Design and circuit implementation of approximate switched MPC,2013.0,1,Conference,11.0,1967468346;1993170675;2018562954;2031280071;2043277640;2050984357;2094346480;2110811386;2111087336;2125554177;2168031875,https://doi.org/10.1109/ECCTD.2013.6662329
2956646030,Unidirectional Robust Header Compression for Reliable Low Latency Mesh Networks,2019.0,2,Conference,8.0,2048235391;2170561436;2464339221;2584029012;2731004420;2793075460;2887878543;2982667156,https://doi.org/10.1109/ICC.2019.8761151
2220665697,Evaluating Multilayer Multimedia Exploration,2015.0,0,Conference,7.0,75000043;179105903;1995431258;2047654495;2048882966;2110728032;2125196549,https://doi.org/10.1007/978-3-319-25087-8_15
2028269514,Rendering curves and surfaces with hybrid subdivision and forward differencing,1991.0,18,Journal,8.0,1982861126;1992725174;2001380076;2004471745;2011917802;2136842387;2137859839;2152481451,https://doi.org/10.1145/116913.116914
1967998059,"The IP multimedia domain: service architecture for the delivery of voice, data, and next generation multimedia applications",2006.0,9,Journal,5.0,2097725665;2132391275;2150623502;2268412057;2490149311,https://doi.org/10.1007/s11042-006-6143-0
2504854636,Centroid Normal Direct Support Vector Machine,2017.0,1,Journal,13.0,1596717185;1607624180;1621799579;1976800333;2009615718;2038445713;2069231281;2076346323;2090315378;2097383369;2150100034;2169069957;2170860445,https://doi.org/10.1007/s11063-016-9539-5
2137872586,"If you're not modeling, you're just programming: modeling throughout an undergraduate software engineering program",2006.0,4,Conference,7.0,2027561693;2060440626;2122253789;2136448357;2139799869;2158864412;2169721869,https://doi.org/10.1007/978-3-540-69489-2_36
2110132288,A coding-theoretical view on code division multiple access: two new constructions of CDMA codes,1994.0,3,Conference,5.0,1968160142;1976642854;1984386576;2063273637;2150272963,https://doi.org/10.1109/VETEC.1994.345066
2032750961,Back to the roots: a probabilistic framework for query-performance prediction,2012.0,24,Conference,37.0,18749483;94637519;125377052;1525414974;1577798322;1602206323;1602958214;1605510967;1608396526;1685426458;1789760072;1904228841;1963658069;1979399319;1990838106;1993924397;1999322447;2019306740;2034048675;2043292582;2051025610;2057028302;2068902033;2068905009;2078537247;2079168273;2079370602;2087131461;2087408015;2087818911;2099437808;2129632406;2130900715;2136542423;2145276935;2153252192;2169213601,https://doi.org/10.1145/2396761.2396866
2105782218,Finite sample properties of indirect nonparametric closed-loop identification,2002.0,22,Journal,2.0,2028835986;2057178375,https://doi.org/10.1109/TAC.2002.800768
2015008754,Tuning SCTP failover for carrier grade telephony signaling,2010.0,8,Journal,15.0,1526399194;1571747136;1627919342;1710433637;1970705443;1971370665;1989324943;2010708137;2011032476;2018463845;2102391321;2153486199;2171109627;2281213072;2753542457,https://doi.org/10.1016/j.comnet.2009.08.016
1970497402,Set-coloring of Edges and Multigraph Ramsey Numbers,2009.0,2,Journal,5.0,1577263672;1983650169;1998297171;2013399183;2037296716,https://doi.org/10.1007/s00373-010-0888-y
2964027258,Utility optimal coding for packet transmission over wireless networks — Part II: Networks of packet erasure channels,2011.0,3,Conference,4.0,2058677708;2099243528;2293000460;2963066396,https://doi.org/10.1109/Allerton.2011.6120359
2883394296,A Wideband MIMO Channel Model Derived From the Geometric Elliptical Scattering Model,2006.0,40,Conference,10.0,1574810951;1602634034;1667165204;2096927504;2118145576;2136180922;2141948389;2149016116;2149743051;2170738062,https://doi.org/10.1109/ISWCS.2006.4362275
1992443222,Enabling large-scale simulations: selective abstraction approach to the study of multicast protocols,1998.0,74,Conference,22.0,1517160421;1757119879;1893504272;1966086139;1969971353;1971000143;2033404686;2065317549;2069853034;2096322909;2097562715;2101007051;2101838603;2101936738;2111718721;2118900647;2139417250;2142735084;2152623292;2159535313;2242625774;2296636214,https://doi.org/10.1109/MASCOT.1998.693701
2059854426,Evaluation of online testing for services: a case study,2010.0,16,Conference,16.0,1480000062;1550235714;1583047567;1584784988;1596543578;1929902064;2094545987;2111403586;2132014873;2136077849;2136277350;2140294984;2143516764;2154500705;2159460630;2171264441,https://doi.org/10.1145/1808885.1808893
2559225975,GreenICN Project: Architecture and Applications of Green Information Centric Networking,2016.0,3,Journal,22.0,1493788249;1548942173;1599003589;1988613085;1990884487;1999315383;2027590524;2035548842;2039025009;2047251584;2055127486;2082211396;2091294326;2095052786;2109983959;2136252718;2148989638;2151303951;2164337732;2262275863;2289607271;2517627584,https://doi.org/10.1587/transcom.2016CNI0001
2008055720,Implementation of a Secure Genome Sequence Search Platform on Public Cloud: Leveraging Open Source Solutions,2011.0,5,Conference,3.0,2096525273;2133135342;2148723153,https://doi.org/10.1109/CloudCom.2011.36
2084966304,Secure hash function based on neural network,2006.0,43,Journal,6.0,61436802;1660562555;2004777437;2006076110;2013089371;2101806517,https://doi.org/10.1016/j.neucom.2006.04.003
2033903714,Multi-modal nonmonotonic logics of minimal knowledge,2006.0,0,Journal,45.0,28460116;65854772;85217067;90143897;158389575;186758419;1489485653;1499269357;1508622259;1511711492;1534361892;1552192642;1558832481;1574229996;1575097497;1597816055;1609266027;1672891595;1683212044;1909716645;1966552757;1970000427;1976390405;1991972474;1992673035;1996347293;1997241279;2007448387;2008106366;2018314350;2018459570;2030773975;2034442203;2043426101;2076073997;2076698873;2102729564;2108812462;2113970290;2146819619;2152590570;2155322595;2156567153;2169602487;2610670723,https://doi.org/10.1007/s10472-007-9046-5
1975286358,Reasoning about static and dynamic properties in alloy: A purely relational approach,2005.0,16,Journal,23.0,42364276;99110181;1490526406;1511110335;1519576952;1534850143;1537269275;1550259254;1600288868;1970495662;2060440626;2062980567;2074845051;2099106391;2106192381;2113329722;2129664123;2159765281;2169102536;2336123333;2340735175;2476690967;2725334573,https://doi.org/10.1145/1101815.1101819
2108876846,On noise stability of a system with error-correcting codes,1956.0,4,Journal,1.0,2041404167,https://doi.org/10.1109/TIT.1956.1056817
2886214881,Enhancing fixed-point control robustness for experimental non-contact scans with the Transverse-dynamic Force Microscope,2018.0,0,Conference,2.0,1552338736;2493044508,https://doi.org/10.23919/acc.2018.8431422
2147855766,"Cluster computing in the classroom: topics, guidelines, and experiences",2001.0,16,Conference,3.0,1503478887;1542449374;2132536544,https://doi.org/10.1109/CCGRID.2001.923231
2104725770,Efficient real-time video transmission in OVSF-CDMA system,2005.0,3,Conference,5.0,2100676236;2121526776;2143991479;2148709011;2563178574,https://doi.org/10.1109/WCNC.2005.1424709
1960995591,Efficient pruning algorithms for the DFT computation for a subset of output samples,2003.0,8,Conference,1.0,2090690379,https://doi.org/10.1109/ISCAS.2003.1205782
2097097508,An energy-efficient architecture for the medium access controller of IEEE 802.11 WLANs,2006.0,1,Conference,1.0,1606624346,https://doi.org/10.1109/SUTC.2006.30
2189360217,Word-of-Mouth Understanding: Entity-Centric Multimodal Aspect-Opinion Mining in Social Media,2015.0,18,Journal,35.0,26899555;38739846;66373487;140323560;150011989;170905894;1489319323;1590510366;1774848501;1880262756;1967274749;1975327536;2003856922;2020842694;2023907142;2043775452;2060724430;2063948594;2075456404;2087962968;2099813784;2103399083;2107698128;2109974859;2115752676;2116817084;2128507180;2129155776;2129604374;2137471889;2138388642;2138682483;2160660844;2162381337;2963210425,https://doi.org/10.1109/TMM.2015.2491019
1988809165,Resistive correction of low output impedance high-speed current-steering DACs,2014.0,0,Conference,1.0,2129057069,https://doi.org/10.1109/ICECS.2014.7050021
2095474041,Multimodal image/video fusion rule using generalized pixel significance based on statistical properties of the neighborhood,2014.0,10,Journal,22.0,1963623641;1974188685;1977220117;1992059872;2006331864;2035234709;2061818168;2069281566;2088856702;2093023320;2102584639;2129371936;2130700878;2133129080;2133584444;2140539344;2147555557;2148125137;2161035581;2170288257;2242047952;2293879958,https://doi.org/10.1007/s11760-013-0585-4
2055219014,Optimal routing of vehicles with communication capabilities in disasters,2010.0,5,Journal,9.0,1997413504;2008806816;2053387401;2112269231;2123988414;2136429529;2153937695;2155649841;2169528473,https://doi.org/10.1007/s10287-008-0079-y
2014520597,Service Discovery in Future Open Mobile Environments,2010.0,11,Conference,1.0,2134066069,https://doi.org/10.1109/ICDS.2010.16
2153401643,Test vector overlapping based compression tool for narrow test access mechanism,2011.0,5,Conference,17.0,43040088;1863819993;1908802429;1924406256;1959076962;2095745260;2101900253;2104107023;2116829289;2123887421;2130149750;2137460337;2138284668;2140149668;2156277179;2160670866;2166638143,https://doi.org/10.1109/DDECS.2011.5783116
2273586255,Real-Life Indoor MIMO Performance with Ultra-Compact LTE Nodes,2015.0,1,Conference,4.0,2015992430;2021534375;2021655040;2259162560,https://doi.org/10.1109/VTCFall.2015.7391109
2078159485,Writing to the unknown: bloggers and the presence of backpackers,2011.0,11,Journal,11.0,1573335570;1994296222;2009732770;2026812913;2037620487;2058300759;2076447418;2092942615;2100160506;2138242322;2230983025,https://doi.org/10.1108/09593841111182241
2058021908,Prediction of the Number of Helices for the Twilight Zone Proteins,2006.0,1,Conference,14.0,187357405;1601201751;1630964756;1978918258;1994402758;2046192291;2086301041;2098464924;2105634619;2110251730;2115167726;2122284941;2147169507;2153153865,https://doi.org/10.1109/CIBCB.2006.330972
2031042226,Reliable and Robust Transmission and Storage Techniques for Medical Images with Patient Information,2010.0,7,Journal,9.0,1533162639;1534925464;1998075962;2004513455;2041404167;2043544088;2050243567;2101985451;2127831444,https://doi.org/10.1007/s10916-009-9332-3
2277227656,Pilot-Aided Channel Estimation for Universal Filtered Multi-Carrier,2015.0,17,Conference,14.0,1518413571;1964793896;1968795780;1975355884;2021517084;2033218641;2055886565;2057768919;2103970559;2107547795;2125708097;2144235461;2159190712;2163121240,https://doi.org/10.1109/VTCFall.2015.7391089
2344477020,Wi-Fi-LAA coexistence: Design and evaluation of Listen Before Talk for LAA,2016.0,12,Conference,5.0,1533894550;1556848055;2037431215;2084761523;2113746883,https://doi.org/10.1109/CISS.2016.7460494
2091540296,Reading vulnerability in phase portraits: an exercise in probabilistic resilience assessment,2005.0,5,Journal,3.0,2057848081;2093338732;2171165356,https://doi.org/10.1504/IJCIS.2005.006678
2735711969,Hyperspectral Image Restoration Using Low-Rank Tensor Recovery,2017.0,31,Journal,49.0,791344678;1539012881;1561797649;1944540851;1974438823;1985242206;1991003630;1992268468;1994040806;1999136078;2014374676;2030927653;2039596145;2050630265;2053514113;2056370875;2072026894;2074871763;2080843093;2082600204;2083138589;2097073572;2100549954;2110940063;2111899019;2114712988;2129891925;2133665775;2136251662;2137577808;2140702875;2144348684;2160484748;2162276208;2163886442;2164278908;2171520281;2256634236;2293524743;2313932751;2329868263;2333549353;2337872419;2401672073;2591248827;2601517469;2962750269;2963328634;2964214749,https://doi.org/10.1109/JSTARS.2017.2714338
1971704039,Method of workload balancing in GPU implementation of breadth-first search,2014.0,0,Conference,6.0,1504291959;1562536132;2080592089;2109473404;2143114052;2144085134,https://doi.org/10.1109/HPCSim.2014.6903664
2056598374,Adaptive Galerkin Methods with Error Control for a Dynamical Ginzburg--Landau Model in Superconductivity,2000.0,38,Journal,5.0,2019658175;2059033901;2064265943;2114567858;2124214067,https://doi.org/10.1137/S0036142998349102
2938134567,Brain Tumor Segmentation Based on Hybrid Clustering and Morphological Operations,2019.0,0,Journal,11.0,611000878;1973880112;2029698681;2154137957;2186592150;2301358467;2344666353;2752594895;2789717942;2799907809;2890598822,https://doi.org/10.1155/2019/7305832
